Nama;Kegiatan;Kecamatan;Alamat;kategori;lat;lng
Rambak Murni;Menjual Rambak;Banjarsari;Keprabon Lor;Fashion;-7.5685612;110.8225934
Aza Kroket;Membuat Makanan Kecil;Laweyan;Jl Anggur Vi;Lain-lain;-7.5584817;110.7873278
Kilath Shop;Menjual Pakaian Daster Dll;Banjarsari;Dalam Istana Mangkunegaran;Fashion;-7.568224572927883;110.82497321069242
Warung Teguh;Menjual Kebutuhan Sehari Hari;Serengan ;Kartopuran;Kuliner;-7.5573799;110.7882933
Katy Tailor;Membuat Pakaian Sesuai Pesenan;Serengan ;Kartopuran ;Kuliner;-7.566061265892638;110.82433518022299
Warung Makan Sabar Menanti;Menjual Aneka Masakan Jawa;Serengan ;Kartopuran;Lain-lain;-7.5758585;110.8187824
Warung Makan;Menjual Nasi .Macam-Macam Sayur,Es Teh,Segala Minuman ;Serengan ;Sorogeni;Kuliner;-7.5762037;110.8192161
Loudry;Mencuci Sertika ;Serengan ;Jl.Kalilarangan;Lain-lain;-7.5762026;110.8192078
Warung Makan;Jualan Perbagai Masakan Jawa;Serengan ;Jl. Bremoro Vi Rt 01 Rw 02;Kuliner;-7.5749626;110.8180162
Isno Reklame;Membuat Plat Motor Stempel;Serengan ;Danukusuman Rt 01 Rw 09;Kuliner;-7.5733156;110.8170335
Nasi Sayur Dan Lauk Pauk;Menjual Nasi Sayur, Lauk Pauk Dan Menerima Pesanan ;Serengan ;Danukusuman Rt 01 Rw 07;Fashion;-7.5841456;110.8215954
Marka (Martabak Kajen);Menjual Martabak, Timlo Goreng, Prastel, Sosis Ayam Dan Menerima Pesenan;Serengan ;Sukoco;Kuliner;-7.5854832;110.8207626
Penthahousesolo;Menjual Online Daster, One Set, Celana Pendek;Serengan ;Serengan;Kuliner;-7.5863532;110.8222278
Wedangan;Wedangan;Pasar Kliwon;Sawahan Sangkrah;Lain-lain;-7.583693;110.8184892
Warung Makan;Warung Makan;Jebres;Gandekan;Kuliner;-7.5846513;110.8176033
Laundry;Terima Laundry Dari Konsumen Cuci Keringkan Setrika Bungkus Antar;Pasar Kliwon;Semanggi;Kuliner;-7.5790497;110.8418045
Sosis Goreng Dan Roti Setiawan;Menjual Sosis Dan Roti Bakar;Pasar Kliwon;Jalan Tejosari 1;Lain-lain;-7.5717051;110.8393375
Jualan Usus Bakar Dan Brutu Bakar;Perdagangan Makanan;Pasar Kliwon;Jalan Tejosari 1;Lain-lain;-7.5844084;110.8337571
Gajahan Gordyn;Membuat Gordyn;Serengan ;Dawung Tengah;Kuliner;-7.584444444444444;110.82305555555556
Try Service Speaker;Reparasi Speaker;Serengan ;Dawung Tengah;Kuliner;-7.584444444444444;110.82305555555556
Mas Big Brow Burger;Menjual Burger;Serengan ;Dawung Tengah;Kuliner;-7.5879458;110.817158
Srabi Kembar;Menjual Serabi;Serengan ;Jl. Bima Serengan;Kuliner;-7.5860034;110.8163708
Sosis Bu Sunarni;Menjual Sosis Basah;Serengan ;Serengan;Kuliner;-7.5869972;110.8165449
Dimsum Bima;Menjual Dimsum;Jebres;Mojosongo;Lain-lain;-7.5832046;110.8185436
Camilan Mamiqu;Menjual Camilan;Serengan ;Kratonan ;Kuliner;-7.5861549;110.8186931
Warung Mkn Mb Fitri;Belanja Sayuran Memasak, Siap Menunggu Pembeli;Serengan ;Kratonan;Fashion;-7.5421818;110.8436096
Kedai Makan Mbok Sri;Menjual Lauk Pauk;Banjarsari;Tapen;Kuliner;-7.5810236;110.8190754
Penjahit Joko Sarwonno;Menjahit Pakaian Cowok;Banjarsari;Tapen;Lain-lain;-7.5812348;110.8191612
Warung Makan;Menjual Nasi Sayur, Es Teh, Gorengan;Banjarsari;Praon;Lain-lain;-7.546448;110.8120876
Toko Kelontong;Menjual Beras, Mie, Gula;Laweyan;Jl. Panembahan No. 27;Kuliner;-7.5465175;110.8122733
Gas Elpiji Bu Endang;Menjual Gas;Jebres;Debegan ;Lain-lain;-7.547608583333333;110.81471069444444
Warung Makan Pak Pardi;Menjual Makanan;Jebres;Debegan ;Kuliner;-7.5679374;110.807749
Barokah Sembako;Kelontong ;Jebres;Debegan ;Kuliner;-7.5510036;110.8415438
Wedangan Mas Cungkring;Wedangan ;Jebres;Debegan ;Lain-lain;-7.550885;110.8417517
Cilok Bakso Tahu Apriyanto;Makanan ;Jebres;Debegan ;Kuliner;-7.550999;110.8415215
Toko Kelontong Selpa;Kelontong ;Jebres;Tegalarum04/31;Lain-lain;-7.550956;110.8415115
Muia Pizza;Makanan ;Jebres;Debegan ;Digital;-7.5509845;110.84144
Warung Gas .Dan Kue Leker;Kulak An Beras Dan Gas, Siap Pemasaran;Jebres;Ngaglik Wonowoso ;Lain-lain;-7.54031;110.8391483
Jalu Cellular;Pulsa;Jebres;Ngaglik Wonowoso;Lain-lain;-7.5516223;110.8409511
Toko Varisha;Menjual Sembako, Frozen Food Dan Escream;Jebres;Genengan;Lain-lain;-7.5415655;110.8358259
Bu Ning;Menjual Gas Elpiji ;Jebres;Ngaglik Wonowoso ;Lain-lain;-7.5392717;110.83784
Bengkel Las Mas Rio Anggoro;Menjual Dan Membuat Kanopi Pager;Banjarsari;Krajan;Lain-lain;-7.5639367;110.8329933
Warung Kelontong Sulastri;Menjual Bahan Sembako Dll;Jebres;Genengan ;Lain-lain;-7.5392727;110.8378905
Tempe Daun Pisang;Membuat Tempe Dari Bahan Dasar Kedelai Dan Dibungkus Daun Pisang ;Jebres;Genengan ;Lain-lain;-7.5528901;110.836816
Warung Kelontong Bu Sri;Menjual Sembako Dan Bahan Makanan ;Jebres;Ngaglik Wonowoso ;Kriya;-7.5433118;110.8336488
Warung Bu Yuli;Menjual Sembako Dan Makanan Ringan;Jebres;Ngaglik Wonowoso ;Lain-lain;-7.5510709;110.8369051
Sangkar Burung Mas Tubari;Menjual Dan Membuat Sangkar Burung;Jebres;Ngaglik Wonowoso ;Kuliner;-7.5420902;110.8373022
Warung Mas Lilik;Menjadi Sembako Dan Makanan ;Jebres;Genengan Rt 01 Rw 12;Kuliner;-7.5425517;110.833575
Angkringan Mas Gun;Menjual Nasi Teri, Aneka Es , Gorengan Dll;Jebres;Genengan Rt 01 Rw 12;Lain-lain;-7.5421755;110.8364314
Henry Sosis;Membuat Dan Menjual Sosis Basah Dan Goreng;Jebres;Ngaglik Rt 06 Rw 12 Mojosongo;Fashion;-7.5436762;110.8357832
Eka Wahyuni Mayo;Membuat Dan Menjual;Jebres;Ngaglik Rt 06 Rw 12 Mojosongo;Kriya;-7.5436822;110.8357861
Mujiati;Membuat Pakaian;Jebres;Ngaglik Rt 06 Rw 12 Mojosongo;Fashion;-7.5406717;110.8358933
Mulyoto;Membuat Dan Menjual Sangkar Burung;Jebres;Genengan ;Lain-lain;-7.53937;110.83645
Defia Ayu Sekar Dini;Menjual Baju Dan Tas;Jebres;Genengan Rt 03 Rw 12;Lain-lain;-7.5392756;110.8359658
Warung Kelontong Pak Sugiyo;Menjual Sembako Dan Lain Lain;Jebres;Kalirahman;Fashion;-7.5429596;110.8331653
Warung Kelontong Pak Andi;Menjual Sembako, Aneka Es Dan Makanan Ringan;Jebres;Kalirahman;Lain-lain;-7.5434094;110.8327503
Selop Manten Pak Joni;Menjahit Sandal Selop;Jebres;Tegalarum ;Kuliner;-7.5734361;110.8368842
Pengrajin Selop Manten, Hotel, Selop Hotel Harjono;Membuat Selop Manten, Hotel, Balet;Jebres;Kalirahman ;Lain-lain;-7.5737348;110.8364073
Warung Makan Bu Ngatmi;Belanja Bahan, Proses Masak, Siap Pemasaran;Jebres;Tegalarum ;Lain-lain;-7.5408404;110.8385607
Selop Harjoko;Membuat Selop;Jebres;Tegalarum ;Kuliner;-7.5737292;110.8364776
"Loundre ""Mb Siti """;Ambil Cucian Ke Pelanggan, Proses Laundry, Siap Kirim Dan Diambil;Jebres;Kaplingan;Kuliner;-7.5438384;110.8384003
Warung Makan Bu Das;Belanja Bahan, Proses Masak, Siap Pemasaran;Banjarsari;"Jl. Abdul Muis
Depan Kantor Kelurahan Kepatihan Kulon
Setabelan
Surakarta
";Kuliner;-7.5431638;110.8382301
Tempe Mbok Sinem;Membuat Tempe Dari Kedelai Dan Dijual Ke Para Pedagang Eceran;Banjarsari;Jln Mr Sartono No.10;Kuliner;-7.5491323;110.8658636
Warung Makan Pak Sarohman;Menjual Nasi Sayur Dan Es Teh/Jeruk Dan Aneka Es Sachetan;Banjarsari;Tegal Mulyo;Lain-lain;-7.5636866;110.8286802
Warung Sekenong;Membuat Menjual Nasi Sayur;Jebres;Tegalarum ;Lain-lain;-7.5493899;110.8283657
Toko Bu Sriyanti;Menjual Beras Gula Rokok Gandum Air Mineral Galon Dan Lain Lain;Banjarsari;Tegal Mulyo ;Lain-lain;-7.5433274;110.8147682
Warung Klontong Mas Pur;Belanja Dagangan, Siap Menunggu Pembeli;Jebres;Petoran;Lain-lain;-7.5438374;110.8384014
Tegal Mulyo Rt 05 Rw 04;Menjual Bahan Pokok Seperti Beras, Gula, Sabun Dan Lain Sebagainya;Laweyan;Karangasem Rt04 Rw22;Lain-lain;-7.5433277;110.8147652
Toko Onel;Jual Beras Gandum Minyak Air Mineral Sabun Dsb;Banjarsari;Kragilan Rt 01 Rw 12 Banjarsari Banjarsari;Kuliner;-7.5629229;110.8479224
Warung Barokah;Menjual Beras, Minyak, Gula, Mie;Banjarsari;Kragilan Rt01 Rw12;Kuliner;-7.5399628;110.8268414
Mie Ayam Bu Sri;Menjual Mie Ayam;Banjarsari;Kragilan Rt01 Rw12 Banjarsari Banjarsari Surakarta;Kuliner;-7.5369633;110.8277529
Cilok Bu Siti;Membuat Cilok ;Banjarsari;Kragilan  Rt01 Rw12 Banjarsari Banjarsari Surakarta;Lain-lain;-7.5367253;110.8278706
Wedangan Pak Agus Krebo;Menjual Nasi Sayur, Soto, Bakmi Toprak, Gorengan;Banjarsari;Bonorejo;Fashion;-7.5372482;110.8283843
Toko Racun Semut Tikus Rayap;Menjual Racun Tikus Dan Racun Semut;Pasar Kliwon;Srmanggi;Kuliner;-7.5364146;110.8275519
Penjahit Bu Heni;Menerima Jasa Jahit Dari Kain Untuk Dijadikan Baju, Gaun, Dan Celana;Banjarsari;Dukuhan Nayu Rt02 Rw21 Banjarsari Banjarsari Surakarta ;Fashion;-7.5469661;110.8242453
Warung Makan Mbak Sri;Jual Nasi Sayur Gorengan Minuman Dll;Jebres;Tegalarum;Kuliner;-7.5813463;110.8346112
Lilis Permak Dan Jahit Baju;Menerima Premak Dan Jahit Baju;Jebres;Tegalarum ;Kuliner;-7.5418765;110.8315189
Warung Sayur Bu Manto;Belanja Sayur ,Bumbu ,Krupuk ,Ayam Empung;Banjarsari;Dukuhan Nayu Rt01 Rw21 Banjarsari Banjarsari Surakarta;Lain-lain;-7.5438568;110.8383595
Warung Bu Jiyem;Belanja Bahan, Proses Masak, Siap Pasarkan Di Sekolahan;Banjarsari;Kragilan Rt01 Rw12 Banjarsari Banjarsari Surakarta;Fashion;-7.5438531;110.8383496
Toko Cahyo;Menjual Rokok Snack Minuman;Banjarsari;Kragilan;Kuliner;-7.5507956;110.829712
Penjahit Ibu Ambon;Jasa Jahit Segala Pakaian;Jebres;Tegalarum ;Lain-lain;-7.5364942;110.8278967
Es Batu Kristal Yudha;Menjual Es Batu Kristal;Jebres;Tegalarum  ;Desain;-7.5365054;110.8279682
Warung Sayur Bu Tinem;Kulakan Sayur ,Bumbu Komplit Di Pasar Legi, Siap Pasarkan Dirumah;Jebres;Tegalarum;Kuliner;-7.5408378;110.8385607
Oraori Letter;Tunggu Orderan, Cari Bahan, Siap Pengerjaan, Siap Diambil Dan Diantar;Jebres;Tegalarum;Lain-lain;-7.5408363;110.8385609
Aneka Snek Bu Lastri;Belanja Bahan, Proses Pengolahan;Jebres;Tegalarum ;Lain-lain;-7.5408364;110.8385612
Toko Masker Mb Tini;Belanja Masker Di Grosir, Siap Pasarkan;Jebres;Tegalarum ;Lain-lain;-7.5408369;110.8385612
Warung Klontong Mb Uut;Belanja Grosir, Siap Pemasaran;Banjarsari;Jl. Kapten Piere Tendean No.87B, Nusukan, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57135;Fashion;-7.5423507;110.8383137
Toko Beras ,Mas Dadi;Kulak An Aneka Beras Dan Sembako, Siap Pemasaran;Banjarsari;Ngadisono Rt 04 Rw 02 Joglo Banjarsari Solo Jateng;Lain-lain;-7.5427396;110.8380639
Toko Pakaian Bu Siti Mutmunnah;Menjual Pakaian;Jebres;Tegalarum;Kuliner;-7.5468498;110.820919
Bengkel Mobil Vio;Memperbaiki Mobil;Pasar Kliwon;Semanggi;Lain-lain;-7.5467841;110.8290715
Warung Makan Mb Lia;Belanja Bahan, Proses Masak, Proses Penyajian;Pasar Kliwon;Sangkrah;Lain-lain;-7.5438447;110.8383849
Warung Kelontong Mbak Dinda;Jual Sembako, Sabun, Ditergen, Makanan Ringan, Minuman, Dll;Jebres;Tegalarum ;Fashion;-7.5813926;110.8344813
Jual Buah;Jual Buah;Jebres;Tegalarum;Lain-lain;-7.5780149;110.8394421
Pedagangsepatu Maryadi;Kulak An Bermacam Macam Sepatu, Siap Jual Di Rumah;Jebres;Tegalarum;Lain-lain;-7.5407977;110.8385553
Warung Klontong Pak Timan;Belanja Ke Grosir, Siap Memasarkan;Jebres;Tegalarum;Kriya;-7.5420817;110.8382981
Warung Klontong Pak Qomar;Belanja Snack  Dan Aneka Es, Siap Penjualan;Jebres;Tegalarum 01;Kuliner;-7.5438435;110.8383903
Kerajinan Lantai Kayu Mb Dadut;Cari Bahan Dari Kayu, Proses Pembuatan, Siap Pasarkan;Jebres;Tegalarum ;Lain-lain;-7.543889;110.8382701
Warung Makan Bu Mursih;Belanja Bahan, Proses Masak, Siap Menerima Pesanan Dan Pelayanan Di Tempat;Jebres;Tegalarum ;Kuliner;-7.5438387;110.8384006
Warunge. Mak E;Belanja Dagangan Ke Grosir, Siap Menunggu Pembeli;Banjarsari;Kragilan Rt01 Rw12 Banjarsari Banjarsari Surakarta;Kuliner;-7.5438517;110.8383789
"Wedangan ""Pak Duwur """;Belanja Ke Pasar, Proses Masak, Proses Pemasaran;Banjarsari;Kragilan Rt01 Rw12 Banjarsari Banjarsari Surakarta;Lain-lain;-7.5438906;110.8382732
Warung Es Dan Gorengan Mba Mia;Menjual Es Sachetan, Gorengan Telah Telah, Tempura;Jebres;Tegalarum;Lain-lain;-7.5365105;110.8276997
Kelapa Parut Tegar;Mengupas Kelapa Dan Memarut Mengunakan Mesin Sekaligus Menjualnya;Jebres;Tegalarum;Lain-lain;-7.5365796;110.8282855
Warung Klontong Mb Lis;Belanja Sembako, Siap Pemasaran;Pasar Kliwon;Lojiwetan;Kuliner;-7.5439769;110.8380209
Ternak Burung Mb Darsi;Beli Makan Burung, Ngasih Makan, Siap Pasarkan Dari Yang Kecil Sampai Besar;Jebres;Tegalarum Rt 04/31;Lain-lain;-7.5438456;110.8383834
Minuman Jeruk Peras;Menjual Minuman;Pasar Kliwon;Mojo;Digital;-7.5728717;110.8298532
"Laundre ""Alana """;Ambil Cucian, Proses Mencuci, Kembalikan Ke Pelanggan;Pasar Kliwon;Mojo;Fashion;-7.5438429;110.8383969
Percetakan Saudara;Menerima Percetakan Di Rumah;Pasar Kliwon;Mojo;Kuliner;-7.5877407;110.832954
Usaha Kain Perca;Menjual Kain Perca Dirumah;Pasar Kliwon;Mojo;Fashion;-7.587596;110.8326853
Sate Jerohan Sapi Mbak Kitty;Menjual Sate Jerohan Sapi Dirumah;Pasar Kliwon;Mojo;Kuliner;-7.5875907;110.832686
Penjahit Bu Nur;Menerima Jahitan Dirumah;Pasar Kliwon;Mojo;Fashion;-7.5875907;110.832686
Donat Dan Onde Onde Dani;Membuat Donat Dan Onde Onde Dirumah;Pasar Kliwon;Mojo;Lain-lain;-7.5873894;110.8325016
Penjahit Buktini;Menerima Jahitan Dirumah;Pasar Kliwon;Mojo;Lain-lain;-7.587182;110.8321865
Toko Nawal;Menjual Sembako, Snack, Minuman Dirumah ;Pasar Kliwon;Mojo;Lain-lain;-7.5895733;110.8312637
Toko Kelontong Pak Kardi;Menjual Sembako, Minuman, Snack Di Rumah;Pasar Kliwon;Mojo;Kuliner;-7.5874626;110.8334991
Warung Serba Ada Bu Laila;Menjual Sembako, Minuman, Snack Di Rumah;Pasar Kliwon;Mojo;Kuliner;-7.5874646;110.8335006
Sasa Cake Dan Cookies;Membuat Kue Dan Roti Dirumah;Pasar Kliwon;Mojo;Kuliner;-7.5868294;110.8332666
Aneka Es Minuman Bu Naryani;Menjual Es Minuman ;Pasar Kliwon;Mojo;Lain-lain;-7.5868252;110.8327152
Sate Kambing Mas Narto;Menjual Sate Kambing Di Rumah;Pasar Kliwon;Mojo;Lain-lain;-7.5857176;110.8316362
Warung Sayur Bu Cilik;Menjual Sayur Mayur Ditumah;Pasar Kliwon;Mojo;Fashion;-7.5868156;110.8320637
Toko Kelontong Pak Joni;Menjual Sembako, Makanan, Minuman Dirumah;Pasar Kliwon;Mojo;Lain-lain;-7.5868209;110.832111
Penjahit Bu Ani;Menjahit Pakaian Dirumah;Pasar Kliwon;Mojo;Lain-lain;-7.5863859;110.8323813
Toko Kelontong Bu Yuniati;Menjual Sembako, Snack, Minuman Dirumah;Pasar Kliwon;Mojo;Lain-lain;-7.5856805;110.8323813
Kost Tintin;Menyewakan Kost Kost An;Pasar Kliwon;Mojo;Fashion;-7.5886959;110.8306515
Warung Kelontong Mbah Kemis;Menjual Sembako, Sanck, Minuman Dirumah;Banjarsari;Cinderejo Kidul ;Kuliner;-7.5888131;110.8304969
Permak Bu Lestari;Permak Pakaian Dirumah;Banjarsari;Kios Ps.Joglo;Lain-lain;-7.5888697;110.83049
Nasi Kucing Bu Imah;Menjual Nasi Bandeng, Nasi Oseng Dan Gorengan;Jebres;Purwopuran;Lain-lain;-7.5553367;110.8246967
Kios Ida;Menjual Bahan Pokok;Jebres;Purwopuran;Kuliner;-7.5401831;110.8234705
Kios Kelontong Nana;Menjual Berbagai Macam Kebutuhan Pokok;Jebres;Purwopuran;Kuliner;-7.5636983;110.83646
Catering Sriyati;Membuat Dan Menerima Pesanan Nasi Bungkus ;Jebres;Purwopuran;Kuliner;-7.564187;110.8363695
Snack Bu Ugik;Menjual Berbagai Jenis Makanan Ringan ;Jebres;Tegalharjo Rt.04 Rw.04, Tegalharjo Jebres Surakarta ;Kuliner;-7.5634182;110.8364791
Kedai Minuman;Menjual Minuman Dengan Berbagai Macam Rasa;Jebres;Tegalharjo Rt 03/06;Kuliner;-7.5640181;110.8359542
Aneka Gorengan Bu Endang;Menjual Berbagai Jenis Gorengan ;Jebres;Tegalharjo Rt.03 Rw.06,Tegalharjo, Jebres, Surakarta ;Lain-lain;-7.5615425;110.8322021
Puding Ayub;Menerima Jasa Pembuatan Puding;Banjarsari;Manahan;Lain-lain;-7.5585496;110.8340764
Warung Kelontong Miracle;Menjual Sembako, Rokok, Snack, Perlengkapan Rumah Tangga;Jebres;Tegalharjo Rt. 02 Rw. 05, Tegalharjo, Jebres, Surakarta ;Lain-lain;-7.5586108;110.8337787
Suyono;Menjual Sembako;Jebres;Purwopuran;Lain-lain;-7.5509813;110.8162091
Telur Bu Yati;Menjual Telur ;Jebres;Posanan Rt.01 Rw.06, Tegalharjo, Jebres, Surakarta ;Kuliner;-7.5602693;110.8318528
Kios Sembako Bu Karsiki;Menjual Berbagai Macam Kebutuhan Sehari Hari ;Banjarsari;Sumpingan Rt 001 Rw 006 Kadipiro Surakarta;Kuliner;-7.5634182;110.8364791
Bella Snack;Menjual Aneka Snack (Risol,Arem Arem, Martabak, Sosis Dll);Banjarsari;Manahan;Kuliner;-7.5581481;110.8330232
Soto Bu Siti;Menjual Makanan Dan Minuman;Jebres;Pucangsawit;Lain-lain;-7.537772;110.8098726
Wedangan Gembong;Menjual Makanan Dan Minuman;Pasar Kliwon;Mojo;Kuliner;-7.5514455;110.8157345
Toko Listrik Sinar Sentosa;Menjual Alat-Alat Listrik Dengan Mendirikan Toko Usaha;Banjarsari;Manahan ;Kuliner;-7.5716017;110.8513418
Aneka Sundukan;Membuat Aneka Makanan Sundukan;Banjarsari;Gedong Rt01 Rw12 Banjarsari Banjarsari Surakarta;Lain-lain;-7.5908116;110.8305931
Tenda Biru;Menjual Makanan Dan Minuman;Jebres;Pucangsawit;Lain-lain;-7.5515265;110.8115367
Bengkel Dana Las;Jasa Las Listrik;Banjarsari;Manahan;Kuliner;-7.544005;110.8229034
Warung Isna;Menjual Jus Buah, Es Buah, Dan Sop Buah;Banjarsari;Jl. Dr. Supomo Rt.05/03 Punggawan;Lain-lain;-7.5717833;110.8509983
Warung Makan Bu Nah;Menjual Makanan Dan Minuman;Laweyan;Klaseman, Rt.02/01 Laweyan, Laweyan Surakarta;Lain-lain;-7.5503489;110.8169678
Warung Pak Bambang;Menjual Kebutuhan Rumah Tangga;Banjarsari;Gebang Rt04 Rw16 Banjarsari Banjarsari Surakarta;Lain-lain;-7.5585606;110.8163284
Lentera Laundry;Aktivitas Jasa Laundry;Banjarsari;Gerbang Rt04 Rw16 Banjarsari Banjarsari Surakarta;Lain-lain;-7.5713612;110.7967426
Toko Bu Inem;Menjual Rokok, Minuman Botol, Mie, Snack;Banjarsari;Gebang Rt04 Rw16 Banjarsari Banjarsari Surakarta;Kuliner;-7.5331922;110.8311054
Garasi Parfum;Menjual Parfum;Banjarsari;Dukuhan Nayu Rt01 Rw21 Banjarsari Banjarsari Surakarta;Kuliner;-7.533134;110.8310395
Warung Makan Pak Ndut;Menjual Nasi Ayam Bakar ,Nasi Ayam Goreng, Nasi Ayam Geprek;Banjarsari;Dukuhan Nayu Rt02 Rw21 Banjarsari Banjarsari Surakarta;Kuliner;-7.5333172;110.8313356
Warung Soto Hap Mbak Ayu;Menjual Rawon, Soto, Es The;Banjarsari;Gebang;Digital;-7.5412743;110.8305524
Krupuk Karak Mbah Saimin;Menjual Karak Dan Kerupuk;Jebres;Genengan Rt08 Rw12;Lain-lain;-7.5403919;110.8299982
Fotocopy Agung;Menerima Jasa Fotocopy, Print Dan Menjual Atk;Jebres;Genengan Rt08 Rw12 Mojosongo Jebres Surakarta;Digital;-7.5332254;110.831128
Toko Bambang;Menjual Rokok, Gas, Galon;Laweyan;Jl Kasuari;Lain-lain;-7.5402268;110.8318396
Damai Cell;Menjual Pulsa Dan Token;Laweyan;Mutihan;Lain-lain;-7.540201;110.8319766
Membuat Keleman;Membuat Keleman;Pasar Kliwon;Jl. Trisula ;Kuliner;-7.5524908;110.8045683
Galon Ardiyan;Menjual Air Galon Aqua;Pasar Kliwon;Jl. Wijaya Kusuma No. 22;Kuliner;-7.5666922;110.7891788
Snack In;Menjual Aneka Snack Cemilan Seperti Pangsit Dan Permen;Pasar Kliwon;Jl. Wijaya Kusuma No. 22;Digital;-7.5724632;110.8251885
D'Bakaran;Menjual Aneka Macam Bakaran Seperti Sosis Bakar, Tempura, Dan Nugget ;Pasar Kliwon;Jl. Trisula Vii No. 20 ;Kriya;-7.5722797;110.8250897
Dzikra Cell;Menjual Pulsa Elektrik ;Pasar Kliwon;Jl. Wijaya Kusuma No. 28;Fashion;-7.5724982;110.8251681
Syafizza Mahar;Menjual Dan Merakit Prakarya Mahar Nikah ;Banjarsari;Tegalmulyo ;Kuliner;-7.5727399;110.8253419
Toko Batik Wildan;Menjual Kain Batik Print Dan Aneka Macam Daster;Jebres;Pucangsawit;Fashion;-7.5725004;110.8251151
Wedangan Mbak Sri;Menjual Aneka Macam Makanan Seperti Nasi Sayur Dan Olahan Mie;Banjarsari;Bibis Baru;Kriya;-7.5724726;110.8251987
Daster Motif Qq Collection;Menjual Daster Motif (Pakaian Tidur) Wanita;Pasar Kliwon;Gabudan Rt 03 Rw 09 Kelurahan Joyosuran Kecamatan Pasarkliwon Kota Surakarta ;Lain-lain;-7.5382317;110.8299529
Sangkar Burung Sawaldi;Membuat Sangkar Burung;Pasar Kliwon;Pasar Klewer Blok L;Fashion;-7.5528013;110.8359506
Toko Kelontong Dan Sayur;Menjual Kebutuhan Rumah Tangga Berupa Sayur, Beras, Gula, Teh, Minyak;Pasar Kliwon;Iroranan Rt 04 Rw 09 Kelurahan Joyosuran Kecamatan Pasarkliwon Kota Surakarta ;Kuliner;-7.5894053;110.8286949
Toko Kaos Endra;Memjual Pakaian;Banjarsari;Tegal Mulyo 03/01 Nusukan, Banjarsari;Kuliner;-7.575141666666667;110.82601944444444
Toko Nick Abon Dan Serundeng;Menjual Abon Sapi Dan Serundeng;Banjarsari;Jl Singosari Utara;Kuliner;-7.5905512;110.8282116
Warung Makan Santoso;Warung Makan;Banjarsari;Tegalmulyo;Kuliner;-7.541943972222223;110.81805419444444
Warung Makan Lombok Ijo;Warung Makan Lombok Ijo;Banjarsari;Tegalmulyo;Kuliner;-7.541782;110.8175709
Martini Asih;Warung Makan;Pasar Kliwon;Gabudan ;Fashion;-7.541635;110.818857
Tutik Darsini;Warung Makan Gado Gado;Pasar Kliwon;Pasar Klewer Blok L.46;Fashion;-7.5416478;110.8188013
Tk Baju Anak Etik;Menjual Baju Anak ;Banjarsari;Priyobadan Rt 1 Rw 2 Timuran, Banjarsari, Surakarta;Fashion;-7.5888427;110.8290274
Suminah;Menjual Pakaian;Banjarsari;Priyobadan Rt 1 Rw 2 Timuran, Banjarsari, Surakarta;Fashion;-7.575141666666667;110.82601944444444
Permak Jeans;Jasa Permak Jeans;Banjarsari;Priyobadan Timuran Rt2 Rw2 Banjarsari Surakarta;Kuliner;-7.5652817;110.8149546
Menjual Pakaian Jadi Di Rumah;Menjual Pakaian Jadi Di Rumah;Banjarsari;Manahan;Fashion;-7.5657657;110.8152509
Wedangan Damai;Meyediakan Makanan Dan Minuman;Laweyan;Jajar ;Lain-lain;-7.5656626;110.8163626
Woro;Menjait;Pasar Kliwon;Pasar Notoharjo (Mojo);Fashion;-7.55147;110.8162366
Warung Kelontong Widodo;Sembako;Laweyan;Pasar Jongke;Lain-lain;-7.5489603;110.7886626
Jual Pakaian Nopa (Notoharjo);Jualan Pakaian Impor;Laweyan;Pasar Jongke;Lain-lain;-7.5894574;110.8339021
Bumbu Bakso;Menjual Bumbu Bakso Giling;Laweyan;Pasar Jongke;Lain-lain;-7.5671359;110.7887781
Penjual Ikan Segar;Ikan Laut,Udang,Cumi,Lele;Pasar Kliwon;Mojo;Kuliner;-7.5671434;110.7887741
Penjual Kebutuhan Pokok;Menjual Sembako, Gula, Sabun, Cabai Dll;Pasar Kliwon;Gabudan;Lain-lain;-7.5674848;110.7890889
Es Batu Kristal Pak Paijo;Minuman Es Batu;Jebres;Jl Tentara Pelajar;Lain-lain;-7.587241666666666;110.83521111111111
Warung Agung;Sembako;Jebres;Jl Tentara Pelajar;Lain-lain;-7.588605555555556;110.82869722222222
Besi Tua Sukardi;Onderdil Mobil Bekas;Jebres;Jl Tentara Pelajar;Lain-lain;-7.554737499722222;110.84002169972223
Besi Tua Harsito;Onderdil Mobil Bekas;Pasar Kliwon;Mojo;Kuliner;-7.5547503;110.8406453
Besi Tua Slamet Riyadi;Onderdil Mobil Bekas;Pasar Kliwon;Mojo;Lain-lain;-7.5549383;110.841525
Warung Wedangan Mbah Kliwon;Warung Makan;Pasar Kliwon;Mojo;Kuliner;-7.5915521;110.8269567
Toko Kelontong Sukiyem;Makanan Sembako Minuman;Pasar Kliwon;Pasar Klewer Lantai 4 Blok B2;Lain-lain;-7.5915824;110.8297492
Es Batu Sumadi;Menjual Es Batu Balok;Laweyan;Panularan;Fashion;-7.5914444;110.8295887
Warung Telur;Elur Asin, Beras, Telur Ayam Kampung;Banjarsari;Tapen;Kuliner;-7.5752093;110.82608849972222
