Nama;Kegiatan;Kecamatan;Alamat;kategori;lat;lng;;
Toko Kelontong;menjual bahan makanan, minuman perisa, makanan ringan, bumbu masak, dll;Jebres;Debegan Rt 003/001 Mojosongo, Jebres, Surakarta;Lain-lain;-7.5427402;110.8380639;;
Nasi Bandeng Bu Monik;menjual nasi bandeng, nasi sohun, bakmi capcay,dll;Jebres;Debegan Rt 003/001 Mojosongo.;Kuliner;-7.5438386;110.8384009;;
Wedangan Yuni;belanja bahan, proses masak, siap pemasaran;Jebres;Tegalarum ;Kuliner;-7.5447003;110.8374995;;
Wedangan Mb Ina;belanja bahan, proses masak, siap pemasaran;Jebres;Tegalarum ;Kuliner;-7.5438399;110.8383932;;
Yumo Collection;beli baju grosiran, dijual ke reseller atau konsumen akhir;Jebres;Rinjani Barat 4/6 Rt 1/19 Mojosongo Jebres Surakarta ;Fashion;-7.5438793;110.8383051;;
Salon Mb Erna;persiapan tempat, persiapan mik up, tunggu pelanggan datang;Jebres;Tegalarum;Lain-lain;-7.5539408;110.837744;;
Pengrajin Sangkar Burung Kliwon;tunggu orderan, cari bahan, proses pengerjaan, siap kirim;Jebres;Tegalarum;Lain-lain;-7.5539936;110.8375504;;
Parutan Kelapa Pak Giyo;Parutan Kelapa;Banjarsari;Krembyongan ;Kriya;-7.5438606;110.8383636;;
Mini Garden Godhong Balap 59;membuat dekorasi taman;Jebres;Pucang Sawit;Desain;-7.5438674;110.8383403;;
Bebaqakaran Bakso Navinsa;menjual aneka bakaran;Banjarsari;Bibis Kulon ;Kuliner;-7.5386571;110.8399919;;
Toko Pakaian Siti;Menjual Pakaian ;Banjarsari;Jl. Kapten Piere Tendean No.87B, Nusukan, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57135;Fashion;-7.543814;110.8384151;;
Tenongan Pak Parianto;Menjual Makanan;Banjarsari;Jl. Kapten Piere Tendean No.87B, Nusukan, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57135;Kuliner;-7.5438378;110.8383978;;
Warung Cinta;jualan ;Jebres;Debegan ;Lain-lain;-7.5363028;110.8119633;;
Usaha Lurik Murtini;Membuat baju Lurik tradisional;Laweyan;Mutihan;Fashion;-7.5668869;110.8567788;;
Laundry Eagle Wing;jasa binatu baju, celana di rumah;Banjarsari;Jl. Kahuripan Selatan 8 No 14;Lain-lain;-7.5538517;110.8324857;;
Wedangan Mas Anto;wedangan ;Jebres;Debegan ;Kuliner;-7.5469621;110.8209629;;
Vulkanisir Ban Pak Nano;jusa;Jebres;Debegan ;Lain-lain;-7.5465141;110.820958;;
Permak Jean;menjahit pakaian vermak jins;Banjarsari;Priyobadan;Fashion;-7.5518103;110.8413381;;
Sablon Plastik Putra Bayu;jass;Jebres;Debegan ;Lain-lain;-7.5666135;110.7889079;;
Putra Dara;menjual ikan hias;Banjarsari;Pasar Depok;Lain-lain;-7.5509316;110.8068769;;
Ayam Bakar Bu Sunem;jualan ;Jebres;Debegan ;Kuliner;-7.5520258;110.8428968;;
Cia Koi;menjual mesin pompa kolam, mesin pompa akuarium di rumah;Banjarsari;Jl. Kahuripan 3 No 29;Lain-lain;-7.5523065;110.8423187;;
Kelontong Sriyono;menjual sembako;Jebres;Pucangsawit;Lain-lain;-7.5652302;110.815075;;
Toko Zahira;menjual makanan dan minuman ringan;Pasar Kliwon;Sewu;Kuliner;-7.5523828;110.8429089;;
Toko Pelangi;menjual aneka sembako seperti beras,gula,mie instan,makanan ringan,mainan anak,alat tulis,minuman botol,rokok ;Laweyan;Jln Melon Raya 1 No 10 ;Lain-lain;-7.5527909160584885;110.81065328243889;;
Warung Sayur Bu Suji;menjual sayur;Jebres;Puangsawit;Lain-lain;-7.5539633;110.841485;;
Terima Beres Laundry;jasa;Jebres;Debegan ;Lain-lain;-7.5490548;110.8061145;;
Desain Sablon;membuat desain grafis dan sablon;Banjarsari;Priyobadan;Desain;-7.5658802;110.8541726;;
Potong Rambut Pak Basir;jasa potong rambut;Banjarsari;Sumber Nayu;Lain-lain;-7.5749209;110.841186;;
Penjahit Dan Permak Jeans;menjahit vermak pakaian;Banjarsari;Priyobadan;Fashion;-7.5489329;110.7761004;;
Wedangan Nindya;menjual makanan;Jebres;Pucangsawit;Kuliner;-7.5663836;110.853988;;
Anang Tailor;menjahit pakaian laki dan perempaauan;Pasar Kliwon;Ronggowarsito No 36;Fashion;-7.5523392;110.8422508;;
Chicken Stik Bu Mini;jualan ;Jebres;Debegan ;Kuliner;-7.5662792;110.8151672;;
Nasi Pecel Gabudan;menjual nasi pecel;Pasar Kliwon;Gabudan ;Kuliner;-7.5444453;110.8224924;;
Warung Kelontong Mbak Yanti;toko;Jebres;Debegan ;Lain-lain;-7.5654717;110.8142956;;
Warung Makan Soto;warung makan soto ayam;Banjarsari;Priyobadan;Kuliner;-7.5661412;110.8549322;;
Warung Makan Lestari;jualan ;Jebres;Debegan ;Kuliner;-7.5697257;110.8272231;;
Siiieeps;Menjual deterjen cair dan sabun cuci piring;Pasar Kliwon;Kampungbaru;Lain-lain;-7.5525217;110.8441183;;
Penjahit Rumahan;penjahit baju fan celana;Banjarsari;Priyobadan;Fashion;-7.5893537;110.827679;;
Snack Bu Suwarni;menjual snack dan makanan gorengan;Banjarsari;Jl Hasanudin No 110 Punggawan Banjarsari Surakarta;Kuliner;-7.5528319;110.8425118;;
Penthol Gobyos;jualan ;Jebres;Debegan ;Kuliner;-7.5660982;110.8145611;;
Warung Wedangan Mak'E Gempil;Warung makan menjual aneka minuman, sate satean, nasi bungkus dan cemilan cemilan lainnya;Pasar Kliwon;Jalan Arifin;Kuliner;-7.5523315;110.8422978;;
Warung Mbak Bella;Warung makan yang menjual aneka nasi sayur minuman dan gorengan lauk pauk;Pasar Kliwon;Kampungbaru;Kuliner;-7.5685816;110.830384;;
Wedangan Pak Suparman;menujual aneka es, gorenga, makanan, snack, dll;Pasar Kliwon;Sangkrah Rt 01 Rw 10;Kuliner;-7.5662652;110.8151927;;
Nasi Uduk Bebek & Ayam Goreng Mbah Yoso;MENJUAL NASI UDUK ,AYAM & BEBEK GORENG;Jebres;"Jl. Abdul Muis  No. 34
Kepatihan Kulon";Kuliner;-7.5581506;110.8179672;;
Jasa Menjahit;Menjahit baju anak ;Pasar Kliwon;Sangkrah Rt 01 Rw 10;Fashion;-7.5525464;110.8416912;;
Warung Bakmi Bu Sumarmi;jualan ;Jebres;Debegan ;Kuliner;-7.5685373;110.8302379;;
Warung Telur;jualan ;Jebres;Debegan ;Lain-lain;-7.5687134;110.8304925;;
Warunge Mak'E;jualan ;Jebres;Debegan ;Lain-lain;-7.5797853;110.8409633;;
Samudera Las;kasa;Jebres;Debegan;Lain-lain;-7.5630062;110.8288742;;
Peyek Konco Ngemil;MEMBUAT PEYEK KACANG;Banjarsari;Dukuhan Nayu Rt02 Rw21 Banjarsari Banjarsari Surakarta;Kuliner;-7.579828;110.8410123;;
Gudeg Pak Nggandhol;81226674675;Jebres;Debegan ;Kuliner;-7.5525964;110.8415559;;
Nasi Liwet Bu Susi;MEMBUAT DAN MENJUAL NASI LIWET;Banjarsari;Kragilan Rt01 Rw12 Banjarsari Banjarsari Surakarta;Kuliner;-7.5525451;110.8416976;;
Warung Bu Iik;warung ;Jebres;Debegan ;Lain-lain;-7.5525375;110.8416979;;
Warung Makan Mbak Yani;menjual nasi sop, nasi pecel, nasi kare, es teh, es jeruk di rumah.;Banjarsari;Sumber;Kuliner;-7.5526647;110.8418277;;
Kragilan Rt01 Rw12 Banjarsari Banjarsari Surakarta;MENJUAL NASI BUNGKUS, GORENGAN DAN ES TEH;Banjarsari;Kragilan Rt01 Rw12 Banjarsari Banjarsari Surakarta;Kuliner;-7.5406199;110.8300433;;
Warung Pojok Bu Tri;MENYEDIAKAN MAKANAN DAN MINUMAN DI WARUNG ;Jebres;"Pasar Ayu
Jl.Monginsidi";Kuliner;-7.5526635;110.8418313;;
Warung Mahardika;jualan ;Jebres;Debegan ;Lain-lain;-7.5365048;110.8279692;;
Wedangan Mas Panjol;MENJUAL NASI SAYUR, NASI SOTO, ES TEH, GORENGAN;Banjarsari;Kragilan Rt01 Rw12;Kuliner;-7.5525227;110.8408252;;
Bengkel Las Dan Bubut Pak Eko;JASA LAS DAN BUBUT;Banjarsari;Kragilan Rt01 Rw12 Banjarsari Banjarsari Surakarta;Lain-lain;-7.5492578;110.8055514;;
Warmindo Tepi Rasa;menjual makanan seperti indomie, lauk pauk telur, aneka minum rentengan;Banjarsari;Mangkubumen ;Kuliner;-7.5368404;110.827919;;
Es Teller Mbak Ida Imut;jualan ;Jebres;Debegan ;Kuliner;-7.5574333;110.8228017;;
Bantal Guling An Nur;MEMBUAT BANTAL DAN GULING;Banjarsari;Kragilan Rt01 Rw12 Banjarsari Banjarsari Surakarta;Lain-lain;-7.5525194;110.840819;;
Loudness Audio;jual beli ;Jebres;Debegan;Lain-lain;-7.5363861;110.8278354;;
Pakan Ayam Pak Sri;MENJUAL PAKAN AYAM ;Banjarsari;Dukuhan Rt02 Rw21 Banjarsari Banjarsari Surakarta;Lain-lain;-7.5372472;110.8283868;;
Toko Hijau Bu Darmi;MENJUAL BERAS, MINYAK, GULA, SAYURAN, AYAM DAN BUMBU DAPUR;Banjarsari;Dukuhan Nayu Rt01 Rw 21 Banjarsari Banjarsari Surakarta;Lain-lain;-7.5527466;110.8128579;;
Lala Risol Dan Pangsit;MEMBUAT DAN MENJUAL RISOL;Banjarsari;"Pringgading 
Setabelan";Kuliner;-7.5522584;110.8410137;;
Snack Senja Andre Kurniawan;membuat dan menjual kue dan roti bisa menyesuaikan pesanan ;Jebres;Purwodiningratan ;Kuliner;-7.5365917;110.8278483;;
Lotek Tegal Amanah;Warung Makan;Serengan ;Griyan;Kuliner;-7.5521878;110.8409867;;
Warung Bu Nunuk;MENJUAL NASI SAYUR, LAUK PAUK DAN ES/WEDANG TEH DAN JERUK;Banjarsari;"Pringgading 
Setabelan";Kuliner;-7.5401298;110.8319514;;
Warung Citra;membuat dan menjual berbagai macam masakan ;Jebres;Purwopuran ;Kuliner;-7.5412976;110.831248;;
Kios Pak Yono;menjual kebutuhan rumah tangga berbahan stanlees steel;Serengan ;Pasar Kabangan Jalan Dr Radjiman No 519;Lain-lain;-7.5646257;110.8268912;;
Jamu Tutik;JAMU KUNIR, ASEM ,KENCUR;Banjarsari;Pasar Joglo;Kuliner;-7.5643527;110.8373357;;
Warung Sayuran Mbk Enik;menjual sayuran;Jebres;Rejosari Rt03 Rw14;Lain-lain;-7.5618006;110.791372;;
Bandeng Presto Solo Geo;membuat bandeng presto;Laweyan;Jajar;Kuliner;-7.5647543;110.8268753;;
Rumah Spreimu;sprei;Laweyan;Jajar;Lain-lain;-7.5647367;110.8374365;;
Wedangan 3M;nasi bandeng,nasi oseng,es teh,kopi,es jeruk;Banjarsari;Pundung Gede;Kuliner;-7.5697311;110.7971449;;
Warung Makan;menjual makanan;Laweyan;Jajar;Kuliner;-7.5402973;110.8237014;;
Salon Nuke;menerima jasa rias penganten potong rambut dll;Jebres;Purwopuran ;Lain-lain;-7.5555261;110.8298895;;
Toko Plastik;menjual plastik;Laweyan;Jajar;Lain-lain;-7.5488633;110.7904962;;
Gorengan Mbak Leni;MEMBUAT DAN MENJUAL TAPE GORENG DAN TAHU ISI;Banjarsari;"Pringgading 
Setabelan";Kuliner;-7.5488217;110.7905171;;
Loundry Ratri;melayani cuci dan setrika baju;Laweyan;Pajang;Lain-lain;-7.541649;110.827423;;
Shakila Make Up Artis;melayani jasa make up;Laweyan;Pajang;Lain-lain;-7.5488033;110.7905784;;
Sukini;make up, potong rambut, semir rambut dll;Laweyan;Pajang;Lain-lain;-7.5635959;110.8378413;;
Warung Bumbu;menjual bumbu dapur;Laweyan;Pajang;Lain-lain;-7.5505657;110.7912821;;
Jasa Reparasi Elektronik;jasa reparasi elektronik;Laweyan;Pajang;Lain-lain;-7.5654623;110.8251606;;
Meta Fashion;dress, kebaya, seragam, jas;Banjarsari;Gumunggung;Fashion;-7.5595538;110.7831315;;
Kembang Gula;produksi film;Laweyan;Purwonegaran ;Digital;-7.5591875;110.7830058;;
Wedangan Pak Slamet;wedangan;Pasar Kliwon;Kp Sewu;Kuliner;-7.556605;110.784685;;
Gorengan Mb Yuli;menjual gorengan;Laweyan;Purwonegaran ;Kuliner;-7.5593859;110.7818613;;
Borneo Cell;menjual paket data internet;Pasar Kliwon;Jagalan;Digital;-7.55935;110.7819248;;
Toko Oleh Oleh Bu Jono;menjual beraneka oleh oleh khas solo;Serengan ;Jl.Dr Rajiman No.616;Kuliner;-7.553375;110.8167352;;
Lumpia Ayu;menjual lumpia isi rebung;Serengan ;Teposanan;Kuliner;-7.566395;110.81337;;
Es Degan Nb;menjual es degan;Serengan ;Teposanan;Kuliner;-7.57322;110.846005;;
Warung Mbak Iyah;menjual nasi sayur dan ayam ;Serengan ;Teposanan ;Kuliner;-7.566861;110.8127665;;
Bengkel Las Beni;jasa las;Pasar Kliwon;Sewu;Lain-lain;-7.5751792;110.8264046;;
Wr.Mkn Bu Sur;menjual dan membuat makanan;Jebres;Genengan;Kuliner;-7.5678809;110.7909373;;
Warung Bu Parti;toko sembako;Pasar Kliwon;Kusumodilagan ;Lain-lain;-7.5695858;110.8154338;;
Warung Bu Fery;warung sembako ;Pasar Kliwon;Harjopuran ;Lain-lain;-7.5699817;110.8143194;;
Wedangan Rw Ne Dewe;nasi bungkus, nasi soto, wedangan;Banjarsari;Bibis Kulon ;Kuliner;-7.5700773;110.8144063;;
Warung Kelontong;beras,gula pasir,minyak goreng,rokok,snack ringan,es teh dll;Banjarsari;Bibis Wetan;Lain-lain;-7.5708473;110.844068;;
Warung Klontong;Sabun mandi, shampoo, sabun cuci, dll;Banjarsari;Mangkubumen Rt.07/02;Lain-lain;-7.5439113;110.8351864;;
Toko Bu Asti;Beras, Gula pasir, minyak, shampo, sabun mandi, tissu, plastik es, teh, aksesoris hp, tas wanita, mainan anak, handuk, pakaiana wanita dan anak, pasta gigi, pakaian dalam, kaos kaki dan berbagai jenis minuman;Jebres;Rejosari;Lain-lain;-7.5899085;110.8245182;;
Toko Sumini;menjual makanan;Jebres;Genengan ;Kuliner;-7.5899047;110.8245208;;
Es Krim Anang;menjual es krim;Jebres;Pucangsawit;Kuliner;-7.5555914;110.8326792;;
Tailor Yoyo;membuat baju dan pakaian;Jebres;Genengan;Fashion;-7.5548591;110.8361169;;
Roti Busa Asri;Menyediakan makanan roti busa;Banjarsari;Bibis Wetan;Kuliner;-7.5563133;110.8159167;;
Snack Parti;membuat dan menjual kue basah;Jebres;Genengan;Kuliner;-7.553627;110.8273531;;
Jajan Wae;menjual minuman cepat saji;Banjarsari;Mangkubumen Rt1 Rw2 Banjarsari;Kuliner;-7.5405374;110.8324663;;
Wedangan Pak Min;menjual nasi Bandeng,nasi oseng,es teh;Banjarsari;Sumber Nayu;Kuliner;-7.495623;110.8065885;;
Sate Ayam Bu Roki'Ah;menjual sate ayam;Banjarsari;Mangkubumen Rt2 Rw2 Banjarsari;Kuliner;-7.5439084;110.8351795;;
Kelontong Bu Ngadinem;"tepung; gula; beras; sabun mandi; dan sejenisnya";Banjarsari;Mangkubumen Rt2 Rw2 Banjarsari;Lain-lain;-7.5543273;110.8361865;;
Bengel Motor;bengkel motor;Banjarsari;Mangkubumen Rt2 Rw2 Banjarsari;Lain-lain;-7.5424633;110.8335967;;
"Pisang Molen Tawangmangu ""Fano""";menjuak makanan berupa molen pisang;Banjarsari;Mangkubumen Rt2 Rw2 Banjarsari;Kuliner;-7.5555356;110.8174931;;
Reparasi Sepeda;reparasi sepeda kayuh;Banjarsari;Mangkubumen Rt7 Rw2 Banjarsari;Lain-lain;-7.54441;110.82562;;
Werung Mbak Umi;Nasi kucing, Aneka gorengan dan minuman;Banjarsari;Mangkubumen Rt7 Rw2 Banjarsari;Kuliner;-7.5549969;110.8169075;;
Ayam Bakar Cah Solo;Ayam bakar;Jebres;Pucangsawit ;Kuliner;-7.5550877;110.8165045;;
Kios Sayur Bu Restu;Menjual Sayuran;Banjarsari;Pasar Nusukan;Lain-lain;-7.55538;110.8162567;;
Telur Asin 345;membuat telur asin;Laweyan;Karangasem;Kuliner;-7.556714;110.8162689;;
Konter Pak Arif;Menyedikan Jasa Service Telekomunikasi;Serengan ;Pasar Singosaren;Digital;-7.5564379;110.8160688;;
Los Touge Pak Yulianto;Menjual sayuran;Banjarsari;Pasar Nusukan;Lain-lain;-7.5563923;110.8165028;;
Los Tahu Pak Prayitno;Menjual Tahu;Banjarsari;Pasar Nusukan;Kuliner;-7.5626053;110.8499822;;
Ayam Potong Mbak Tutik Supadmi;ayam potong;Pasar Kliwon;Kampung Sewu;Lain-lain;-7.5472629;110.8212235;;
Online Makanan;tape mentega,sosis,nuget,makanan ringan;Banjarsari;Bibis Wetan;Kuliner;-7.551388888888889;110.78287777777778;;
Los Pasar Ikan Laut;Menjual Ikan Segar;Banjarsari;Pasar Nusukan;Lain-lain;-7.572884111111111;110.82048033333334;;
Kios Kouta Seluler Mas Ardian;Menyediakan Jasa Service Telekomunikasi;Banjarsari;Cangakan;Digital;-7.5358594;110.8453844;;
Hek Tuginem;membuat dan menjual makanan;Jebres;Genengan;Kuliner;-7.5358594;110.8453844;;
Arvi.Ps;Menjual Pakan Burung;Jebres;Jl. Tentara Genih Pelajar;Lain-lain;-7.573375;110.846085;;
Wedangan Pak Di;nasi bungkus dan aneka es;Pasar Kliwon;Jl Kapten Mulyadi;Kuliner;-7.5543765;110.8362887;;
Nasgor Pak Fauzi;menjual nasi goreng;Banjarsari;Mangkubumen Rt2 Rw2 Banjarsari;Kuliner;-7.5358594;110.8453844;;
Latengan Tiwuk;nasi sayur;Laweyan;Panularan;Kuliner;-7.546093916666667;110.81871794444444;;
Yulia Sandang;menjual pakaian;Pasar Kliwon;Pasar Klewer Timur Lantai 2 Blok B92;Fashion;-7.5405646;110.8326051;;
Batik Triadha;menjual pakaian;Pasar Kliwon;Pasar Klewer Lantai 2;Fashion;-7.5526439722222225;110.83461638888889;;
Hartanti Fashion;menjual pakaian;Pasar Kliwon;Pasar Klewer Barat Lantai 2;Fashion;-7.5808331;110.8304723;;
Vidi Store;menjual pakaian;Pasar Kliwon;Benteng Trade Center Lantai 2 Blok 2A12;Fashion;-7.555004;110.8169695;;
Sego Bandeng Mvak Ani;MEMBUAT DAN MENJUAL NASI BANDENG DAN SOON(BUNGKUS) ;Banjarsari;"Pringgading 
Setabeln";Kuliner;-7.5746232;110.8063281;;
Vici Store;menjual pakaian;Pasar Kliwon;Benteng Trade Center Lantai 2 Blok 215;Fashion;-7.5708558;110.8308701;;
Salon Rambut Mbak Ambar;Melayani jasa perawatan rambut dengan cara pelanggan datang ke salon;Jebres;Pucangsawit;Lain-lain;-7.5709132;110.8308683;;
Tahu Goreng Dan Bacem Yatini;Menjual tahu goreng dan bacem serta gorengan lainnya dengan cara memasarkan secara langsung ke warga sekitar;Jebres;Jl Cikasa 1 Pucangsawit;Kuliner;-7.5708401;110.8308431;;
Degan Bu Mel;MENJUAL DEGAN;Banjarsari;Sukorejo Rt01 Rw20;Kuliner;-7.5708271;110.8308119;;
Warung Samiya;MENJUAL ES TEH, TELUR, MIE;Banjarsari;Kragilan Rt02 Rw13;Kuliner;-7.5650033;110.8273908;;
Gofar Trail Shop;ACCESSORIES MOTOR;Banjarsari;Dukuhan Nayu Rt03 Rw21 Banjarsari Banjarsari Surakarta;Lain-lain;-7.5708583;110.8308461;;
Sifa Ofshet Semanggi;membuat paper bag;Pasar Kliwon;Semanggi;Lain-lain;-7.5708017;110.85117;;
Nasgor Pak Hosnan;menjual nasi goreng;Banjarsari;Mangkubumen Rt2 Rw2 Banjarsari;Kuliner;-7.570745;110.8509483;;
Mukena Bu Ndari;menjahit mukena;Pasar Kliwon;Gurawan;Fashion;-7.5393076;110.8325054;;
Puding Sedot Kak Mila;menjual puding;Pasar Kliwon;Gurawan ;Kuliner;-7.5370795;110.8295036;;
Konveksi Dan Warung Sembako;kulak bahan sembako, kain textil, jual kembali. Potong jahit jadi ke konsumen, dst;Pasar Kliwon;Sangkrah;Lain-lain;-7.5405408;110.8303505;;
Jual Daging Ayam Potong;"beli  ayam potong, bersih bulu dst, potong
jual. Baik mentah jg masak";Pasar Kliwon;Sangkrah;Lain-lain;-7.5833036;110.8368529;;
Kelontong Mbak Wiwik;telor,gula,beras,tepung;Pasar Kliwon;Gurawan;Lain-lain;-7.555047;110.8164423;;
Rias Pengantin Puspa Dewi;perias pengantin;Jebres;Pucangsawit;Lain-lain;-7.582170844322111;110.82860789483769;;
Trancam Dan Gudangan Mbak Dwi;menjual gudangan dan trancam;Banjarsari;Shelter Kota Barat;Kuliner;-7.582220166532079;110.82865007305121;;
Warung Barokah;menjual makanan;Banjarsari;Pasar Depok;Kuliner;-7.5790555;110.8417929;;
Ari Pet Shop;menjual hewan;Banjarsari;Pasar Depok;Lain-lain;-7.5790546;110.8418026;;
Sol Sepatu;jasa sol sepatu;Laweyan;Panularan;Lain-lain;-7.5822083718707525;110.82874615778657;;
Wedangan Doni Saputra;nasi bungkus;Laweyan;Panularan;Kuliner;-7.566845;110.8496574;;
Lotek Pak Sugeng;lotek dan gado-gado;Laweyan;Panularan;Kuliner;-7.562320099656989;110.80710527211802;;
Warung Makan Tenda Biru;MENJUAL NASI SAYUR, LAUK PAUK, WEDANG/ES TEH DAN JERUK;Banjarsari;"Jl. Kusumoyudan 52
Jogobayan 
Setabelan
Banjarsari";Kuliner;-7.552649078706518;110.81069895018797;;
Kios Bunga Sumber Rejeki;Menjual tanaman hias;Banjarsari;Mangkubumen, Depan Pasar Nongko;Lain-lain;-7.55264755944853;110.81070008386097;;
Kedai Naushi;Nugget dan Cilor;Jebres;Pucangsawit;Kuliner;-7.5733284;110.8147435;;
Mie Ayam Pak Mul Gurawan;menjual mie ayam;Pasar Kliwon;Gurawan;Kuliner;-7.5732438;110.8147602;;
Kelontong Bu Widati Gurawan;gula, teh,rokok ,beras,tepung;Pasar Kliwon;Gurawan;Lain-lain;-7.5732502;110.8147695;;
Studio Rekaman Yunanda;Fasilitas studio rekaman;Jebres;Pucangsawit;Digital;-7.5625964;110.8263744;;
Warung Pojok Sunarti;Menjual daging beku siap olah;Jebres;Pucangsawit;Lain-lain;-7.5580577;110.8156285;;
Produsen Snak;Aneka Roti;Jebres;Pucangsawit;Kuliner;-7.5718445;110.8528733;;
Cahyo Bird;BURUNG PIARAAN;Banjarsari;"Pringgading 
Setabelan";Lain-lain;-7.582217034783503;110.82875189693917;;
Warung Bu Yati;Sembako;Jebres;Pucangsawit;Lain-lain;-7.582205214842333;110.8287871821088;;
Warung Makan Famili;nasi,sayur,ayam goreng,garang asem,minuman sqchetan;Pasar Kliwon;Trunosuran;Kuliner;-7.56824;110.849835;;
Snack Box Zuida Gurawan;bolu kukus,lapis,kroket,lemper,arem arem,pizza mini;Pasar Kliwon;Gurawan ;Kuliner;-7.5641333;110.8497683;;
Ayam Bakar Bu Surati;Ayam bakar dan ayam goreng;Jebres;Pucangsawit;Kuliner;-7.5704567;110.847775;;
Soto Kwali Pak Miyarto (Masdi);Soto, dan Minuman;Banjarsari;Mangkubumen Rt.02/04;Kuliner;-7.5650046;110.8268048;;
Snack Nisa;menjual aneka nasi box;Laweyan;Kagokan;Kuliner;-7.570005;110.8517967;;
Sangkar Burung Endang Suwarni;kerajinan sangkar burung;Banjarsari;Pasar Depok;Kriya;-7.5812034;110.8302427;;
Sate Babi Bu Titin;MEMBUAT DAN MENJUAL SATE BABI ;Banjarsari;"Pringgading
Setabelan";Kuliner;-7.5816349;110.8276066;;
Produksi Daster Anak Hilwa;Daster anak;Jebres;Pucangsawit;Fashion;-7.5628592;110.8489898;;
Peyek Mbak Dinar;MEMBUAT DAN MENJUAL PEYEK KACANG;Banjarsari;"Pringgading
Setabelan";Kuliner;-7.5572021;110.8135295;;
Penjahit Pakaian;menjahit;Jebres;Debegan;Fashion;-7.560453036167353;110.78590944092998;;
Ayam Geprek Andini;AYAM GEPREK, ES/WEDANG TEH DAN JERUK;Banjarsari;"Pringgading
Setabelan";Kuliner;-7.552653740643959;110.81072288069558;;
Wedang Ronde Dan Asle Mbak Lindu;WEDANH RONDE DAN WEDANG ASLE;Banjarsari;"Pringgading
Setabelan";Kuliner;-7.5649903;110.8270336;;
Warung Mbak Emmy;ES SACHETAN DAN MIE INSTAN REBUS/GORENG;Banjarsari;"Pringgading
Setabelan";Kuliner;-7.5645417;110.8554067;;
Toko Bu Minah;ROKOK, SABUN MANDI/CUCI, PASTA GIGI, BERAS, GULA PASIR, MIE INSTAN, DLL;Banjarsari;"Pringgading
Setabelan";Lain-lain;-7.5645128;110.8268601;;
Minyak Jlantah Gapa;MINYAK GORENG JLANTAH;Banjarsari;"Pringgading
Setabelan";Lain-lain;-7.5538083;110.8414333;;
Warung Makan Bu Istini;nasi,sayur,;Pasar Kliwon;Gurawan;Kuliner;-7.5646223;110.8268938;;
Warung Soto Ayam Pak Amir Gurawan;menjual soto ayam ;Pasar Kliwon;Gurawan;Kuliner;-7.5647936;110.8268698;;
Joan Cell;menjual pulsa dan kuota;Laweyan;Kagokan;Digital;-7.5648536;110.8268399;;
Taichan Machan;menjual sate taichan;Banjarsari;Shelter Kota Barat;Kuliner;-7.5649638;110.8273338;;
Warung Makan Bu Tumini;menjual makanan dan minuman;Banjarsari;Pasar Depok;Kuliner;-7.5649652;110.8273406;;
Toko Rejo Barokah;ROKOK, PERTAMAX, MINUMAN;Banjarsari;Sukorejo Rt01 Rw20;Lain-lain;-7.5807977;110.8306539;;
Sea Food Diah;makanan seafood;Banjarsari;Shelter Kota Barat;Kuliner;-7.5812985;110.829941;;
Percetakan;percetakan;Banjarsari;Jl.Rm Said 51,Ketelan;Digital;-7.561460118287938;110.78564718238968;;
Warung Makan Pak Wahyu;makanan dan minuman;Banjarsari;Pasar Depok;Kuliner;-7.562283614950703;110.80705766595396;;
Warung Makan Ngrejekeni;nasi soto,lauk pauk dan minuman;Jebres;Gendingan ;Kuliner;-7.552661090222296;110.81072062625354;;
Warmindo Kota Barat;makanan mie ayam, nasi goreng;Banjarsari;Shelter Kota Barat;Kuliner;-7.5392282;110.8323475;;
Jajanan Dan Olshop Mb Ika;semar mendem,carang gesing,mendut ,meniran,piss roti,utri;Pasar Kliwon;Mertodranan;Kuliner;-7.562256547872673;110.80707429476065;;
Sosis Solo Supartini;menjual sosis goreng;Pasar Kliwon;Menangan ;Kuliner;-7.5655129;110.821248;;
Warung Makan Bambu Dalam;nasi sayur, lauk pauk dan aneka minuman;Jebres;Gendingan;Kuliner;-7.55266591778086;110.81071741179571;;
